   1.707	    0.570000	   1.867	   22.611000	   1.867	    0.000000	   1.867	   11.990000	   1.867	    6.430000	 163.532	 "A7"	   0.048	 "OutletValve WasteF1 "
   1.893	    0.669000	   2.067	   22.603000	   2.067	    0.000000	   2.067	   12.010000	   2.067	    6.430000	 165.120	 "A8"	   0.118	 "PumpAInlet A1 "
   2.080	    0.704000	   2.267	   22.611000	   2.267	    0.000000	   2.267	   12.020000	   2.267	    6.430000	 166.707	 "A9"	   0.118	 "PumpBInlet B1 "
   2.267	    0.477000	   2.467	   22.597000	   2.467	    0.000000	   2.467	   12.040000	   2.467	    6.430000	 168.295	 "A10"	   0.118	 "Gradient      0.0 %B,    0.000 CV"
   2.453	    0.020000	   2.667	   22.612000	   2.667	    0.000000	   2.667	   12.050000	   2.667	    6.430000	 169.882	 "A11"	   0.118	 "BufferValveA1 A11 "
   2.640	   -0.494000	   2.867	   22.611000	   2.867	    0.000000	   2.867	   12.080000	   2.867	    6.430000	 171.470	 "A12"	   0.118	 "Block DelayOp02min"
   2.827	   -0.786000	   3.067	   22.608000	   3.067	    0.000000	   3.067	   12.100000	   3.067	    6.430000	 173.057	 "B1"	   0.118	 "Base Time {min}"
   3.013	   -0.803000	   3.267	   22.616000	   3.267	    0.000000	   3.267	   12.110000	   3.267	    6.430000	 174.645	 "B2"	   0.138	 "End Block"
   3.200	   -0.801000	   3.467	   22.623000	   3.467	    0.000000	   3.467	   12.130000	   3.467	    6.430000	 176.232	 "B3"	   0.157	 "Pause 10/20/2016, 8:52:47 AM (System)"
   3.387	   -0.760000	   3.667	   22.624000	   3.667	    0.000000	   3.667	   12.150000	   3.667	    6.430000	 177.820	 "B4"	   0.157	 "PumpWashPurifier ON, OFF, ON, OFF"
   3.573	   -0.809000	   3.867	   22.619000	   3.867	    0.000000	   3.867	   12.160000	   3.867	    6.430000	 179.407	 "B5"	   0.157	 "Continue 10/20/2016, 8:54:13 AM (System)"
   3.760	   -0.744000	   4.067	   22.619000	   4.067	    0.000000	   4.067	   12.170000	   4.067	    6.430000	 180.993	 "B6"	   0.157	 "Block DelayOp02min"
   3.947	   -0.757000	   4.267	   22.619000	   4.267	    0.000000	   4.267	   12.190000	   4.267	    6.430000	 182.582	 "B7"	   0.157	 "Base Time {min}"
   4.133	   -0.755000	   4.467	   22.611000	   4.467	    0.000000	   4.467	   12.200000	   4.467	    6.430000	 184.168	 "B8"	   0.177	 "End Block"
   4.320	   -0.723000	   4.667	   22.627000	   4.667	    0.000000	   4.667	   12.210000	   4.667	    6.430000	 185.757	 "B9"	   0.177	 "End Block"
   4.507	   -0.737000	   4.867	   22.617000	   4.867	    0.000000	   4.867	   12.230000	   4.867	    6.430000	 187.343	 "B10"	   0.177	 "InjectionValve Load "
   4.693	   -0.720000	   5.067	   22.629000	   5.067	    0.000000	   5.067	   12.240000	   5.067	    6.430000	 188.932	 "B11"	   0.177	 "Block Pre_Equil_1MAcetate_1MNaCl"
   4.880	   -0.767000	   5.267	   22.630000	   5.267	    0.000000	   5.267	   12.260000	   5.267	    6.430000	 190.518	 "B12"	   0.177	 "Base SameAsMain"
   5.067	   -0.738000	   5.467	   22.629000	   5.467	    0.000000	   5.467	   12.260000	   5.467	    6.430000	 192.105	 "C1"	   0.177	 "BufferValveA1 A12 "
   5.253	   -0.753000	   5.667	   22.486000	   5.667	    0.000000	   5.667	   12.280000	   5.667	    6.430000	 193.693	 "C2"	   0.177	 "Block DelayOp02min"
   5.440	   -0.739000	   5.867	   21.945000	   5.867	    0.000000	   5.867	   12.290000	   5.867	    6.430000	 195.280	 "C3"	   0.177	 "Base Time {min}"
   5.627	   -0.764000	   6.067	   20.514000	   6.067	    0.000000	   6.067	   12.290000	   6.067	    6.430000	 196.868	 "C4"	   0.197	 "End Block"
   5.813	   -0.784000	   6.267	   18.634000	   6.267	    0.000000	   6.267	   12.260000	   6.267	    6.430000	 198.455	 "C5"	   0.207	 "Pause 10/20/2016, 8:54:16 AM (System)"
   6.000	   -0.849000	   6.467	   18.905000	   6.467	    0.000000	   6.467	   12.160000	   6.467	    6.430000	 200.042	 "C6"	   0.207	 "PumpWashPurifier ON, OFF, OFF, OFF"
   6.187	   -1.023000	   6.667	   24.651000	   6.667	    0.000000	   6.667	   11.980000	   6.667	    6.430000	 201.630	 "C7"	   0.207	 "Continue 10/20/2016, 8:55:42 AM (System)"
   6.373	   -1.296000	   6.867	   37.228000	   6.867	    0.000000	   6.867	   11.770000	   6.867	    6.430000	 203.217	 "C8"	   0.207	 "Block DelayOp02min"
   6.560	   -1.766000	   7.067	   55.544000	   7.067	    0.000000	   7.067	   11.570000	   7.067	    6.430000	 204.805	 "C9"	   0.207	 "Base Time {min}"
   6.747	   -2.475000	   7.267	   75.492000	   7.267	    0.000000	   7.267	   11.420000	   7.267	    6.430000	 206.392	 "C10"	   0.227	 "End Block"
   6.933	   -3.491000	   7.467	   91.380000	   7.467	    0.000000	   7.467	   11.240000	   7.467	    6.430000	 207.980	 "C11"	   0.227	 "ColumnPosition Position2 "
   7.120	   -4.630000	   7.667	  100.642000	   7.667	    0.000000	   7.667	    6.300000	   7.667	    6.430000	 209.567	 "C12"	   0.227	 "Flow     6.43 ml/min"
   7.307	   -5.926000	   7.867	  104.658000	   7.867	    0.000000	   7.867	    5.890000	   7.867	    6.430000	 211.153	 "D1"	   0.227	 "Pre-Equil"
   7.493	   -7.251000	   8.067	  105.892000	   8.067	    0.000000	   8.067	    5.730000	   8.067	    6.430000	 212.742	 "D2"	  12.027	 "End Block"
   7.680	   -8.187000	   8.267	  106.218000	   8.267	    0.000000	   8.267	    5.640000	   8.267	    6.430000	 214.328	 "D3"	  12.027	 "Block Equil_20Acetate"
   7.867	   -8.605000	   8.467	  106.378000	   8.467	    0.000000	   8.467	    5.590000	   8.467	    6.430000	 215.917	 "D4"	  12.027	 "Base SameAsMain"
   8.053	   -8.969000	   8.667	  106.478000	   8.667	    0.000000	   8.667	    5.560000	   8.667	    6.430000	 217.503	 "D5"	  12.027	 "BufferValveA1 A11 "
   8.240	   -9.147000	   8.867	  106.590000	   8.867	    0.000000	   8.867	    5.530000	   8.867	    6.430000	 219.090	 "D6"	  12.027	 "Block DelayOp02min"
   8.427	   -9.245000	   9.067	  106.677000	   9.067	    0.000000	   9.067	    5.520000	   9.067	    6.430000	 220.678	 "D7"	  12.027	 "Base Time {min}"
   8.613	   -9.375000	   9.267	  106.761000	   9.267	    0.000000	   9.267	    5.500000	   9.267	    6.430000	 222.265	 "D8"	  12.047	 "End Block"
   8.800	   -9.377000	   9.467	  106.737000	   9.467	    0.000000	   9.467	    5.480000	   9.467	    6.430000	 223.853	 "D9"	  12.047	 "Equil"
   8.987	   -9.357000	   9.667	  106.785000	   9.667	    0.000000	   9.667	    5.480000	   9.667	    6.430000	 225.440	 "D10"	  33.572	 "AutoZeroUV "
   9.173	   -9.387000	   9.867	  106.865000	   9.867	    0.000000	   9.867	    5.470000	   9.867	    6.430000	 227.028	 "D11"	  35.527	 "End Block"
   9.360	   -9.315000	  10.067	  106.910000	  10.067	    0.000000	  10.067	    5.450000	  10.067	    6.430000	 228.615	 "D12"	  35.527	 "Block Load"
   9.547	   -9.279000	  10.267	  106.915000	  10.267	    0.000000	  10.267	    5.450000	  10.267	    6.430000	 230.202	 "E1"	  35.527	 "Base Volume {ml}"
   9.733	   -9.314000	  10.467	  106.923000	  10.467	    0.000000	  10.467	    5.440000	  10.467	    6.430000	 231.790	 "E2"	  35.527	 "Message "Place Inlet A2 into Load hit continue ", Screen, "No sound""
   9.920	   -9.290000	  10.667	  106.904000	  10.667	    0.000000	  10.667	    5.440000	  10.667	    6.430000	 233.377	 "E3"	  35.527	 "Pause 10/20/2016, 9:31:02 AM"
  10.107	   -9.443000	  10.867	  106.925000	  10.867	    0.000000	  10.867	    5.430000	  10.867	    6.430000	 234.965	 "E4"	  35.527	 "Continue 10/20/2016, 9:59:07 AM (Manual)"
  10.293	   -9.401000	  11.067	  106.999000	  11.067	    0.000000	  11.067	    5.420000	  11.067	    6.430000	 236.552	 "E5"	  35.527	 "Load"
  10.480	   -9.375000	  11.267	  106.984000	  11.267	    0.000000	  11.267	    5.420000	  11.267	    6.430000	 238.138	 "E6"	  35.527	 "PumpAInlet A2 "
  10.667	   -9.390000	  11.467	  107.024000	  11.467	    0.000000	  11.467	    5.420000	  11.467	    6.430000	 239.727	 "E7"	  35.527	 "OutletValve F3 "
  10.853	   -9.434000	  11.667	  107.051000	  11.667	    0.000000	  11.667	    5.410000	  11.667	    6.430000	 241.313	 "E8"	  35.597	 "Flow     3.15 ml/min"
  11.040	   -9.376000	  11.867	  107.077000	  11.867	    0.000000	  11.867	    5.410000	  11.867	    6.430000	 242.902	 "E9"	 106.017	 "End Block"
  11.227	   -9.426000	  12.067	  107.134000	  12.067	    0.000000	  12.067	    5.410000	  12.067	    0.000000	 244.488	 "E10"	 106.017	 "Block Wash_20Acetate"
  11.413	   -9.392000	  12.267	  107.061000	  12.267	    0.000000	  12.267	    5.410000	  12.267	    6.430000	 246.075	 "E11"	 106.017	 "Base SameAsMain"
  11.600	   -9.218000	  12.467	  107.032000	  12.467	    0.000000	  12.467	    5.410000	  12.467	    6.430000	 247.663	 "E12"	 106.017	 "PumpAInlet A1 "
  11.787	   -9.269000	  12.667	  107.100000	  12.667	    0.000000	  12.667	    5.410000	  12.667	    6.430000	 249.250	 "F1"	 106.017	 "Block DelayOp02min"
  11.973	   -9.246000	  12.867	  107.077000	  12.867	    0.000000	  12.867	    5.410000	  12.867	    6.430000	 250.838	 "F2"	 106.017	 "Base Time {min}"
  12.160	   -9.285000	  13.067	  107.098000	  13.067	    0.000000	  13.067	    5.400000	  13.067	    6.430000	 252.425	 "F3"	 106.037	 "End Block"
  12.347	   -9.270000	  13.267	  107.140000	  13.267	    0.000000	  13.267	    5.400000	  13.267	    6.430000	 254.013	 "F4"	 106.037	 "BufferValveA1 A11 "
  12.533	   -9.310000	  13.467	  107.167000	  13.467	    0.000000	  13.467	    5.400000	  13.467	    6.430000	 255.600	 "F5"	 106.037	 "Block DelayOp02min"
  12.720	   -9.325000	  13.667	  107.139000	  13.667	    0.000000	  13.667	    5.400000	  13.667	    6.430000	 257.187	 "F6"	 106.037	 "Base Time {min}"
  12.907	   -9.293000	  13.867	  107.102000	  13.867	    0.000000	  13.867	    5.390000	  13.867	    6.430000	 258.775	 "F7"	 106.057	 "End Block"
  13.093	   -9.245000	  14.067	  107.107000	  14.067	    0.000000	  14.067	    5.390000	  14.067	    6.430000	 260.362	 "F8"	 106.057	 "Wash"
  13.280	   -9.286000	  14.267	  107.145000	  14.267	    0.000000	  14.267	    5.390000	  14.267	    6.430000	 261.950	 "F9"	 129.992	 "OutletValve WasteF1 "
  13.467	   -9.296000	  14.467	  107.140000	  14.467	    0.000000	  14.467	    5.390000	  14.467	    6.430000	 263.537	 "F10"	 153.928	 "End Block"
  13.653	   -9.210000	  14.667	  107.157000	  14.667	    0.000000	  14.667	    5.390000	  14.667	    6.430000	 265.125	 "F11"	 153.928	 "Block Elution_B_20Acetate_167NaCl"
  13.840	   -9.158000	  14.867	  107.113000	  14.867	    0.000000	  14.867	    5.390000	  14.867	    6.430000	 266.712	 "F12"	 153.928	 "Base SameAsMain"
  14.027	   -9.147000	  15.067	  107.087000	  15.067	    0.000000	  15.067	    5.390000	  15.067	    6.430000	 268.298	 "G1"	 153.928	 "PumpBInlet B1 "
  14.213	   -9.257000	  15.267	  107.073000	  15.267	    0.000000	  15.267	    5.380000	  15.267	    6.430000	 269.887	 "G2"	 153.928	 "Start Elution Gradient"
  14.400	   -9.278000	  15.467	  107.125000	  15.467	    0.000000	  15.467	    5.370000	  15.467	    6.430000	 271.473	 "G3"	 153.928	 "Gradient    100.0 %B,    8.400 CV"
  14.587	   -9.281000	  15.667	  107.133000	  15.667	    0.000000	  15.667	    5.370000	  15.667	    6.430000	 273.062	 "G4"	 153.928	 "OutletValve F2 "
  14.773	   -9.248000	  15.867	  107.184000	  15.867	    0.000000	  15.867	    5.370000	  15.867	    6.430000	 274.648	 "G5"	 153.998	 "Fractionation 18mm , 5.000  ml , FirstTube , Volume "
  14.960	   -9.283000	  16.067	  107.142000	  16.067	    0.000000	  16.067	    5.370000	  16.067	    6.430000	 276.237	 "G6"	 287.970	 "FractionationStop "
  15.147	   -9.262000	  16.267	  107.117000	  16.267	    0.000000	  16.267	    5.370000	  16.267	    6.430000	 277.823	 "G7"	 287.990	 "End Block"
  15.333	   -9.231000	  16.467	  107.120000	  16.467	    0.000000	  16.467	    5.370000	  16.467	    6.430000	 279.412	 "G8"	 287.990	 "Block Strip_1MNaCl"
  15.520	   -9.260000	  16.667	  107.170000	  16.667	    0.000000	  16.667	    5.370000	  16.667	    6.430000	 281.000	 "G9"	 287.990	 "Base SameAsMain"
  15.707	   -9.112000	  16.867	  107.083000	  16.867	    0.000000	  16.867	    5.370000	  16.867	    6.430000	 282.587	 "G10"	 287.990	 "OutletValve WasteF1 "
  15.893	   -9.157000	  17.067	  107.070000	  17.067	    0.000000	  17.067	    5.370000	  17.067	    6.430000	 284.173	 "G11"	 288.060	 "BufferValveA1 A13 "
  16.080	   -9.095000	  17.267	  107.124000	  17.267	    0.000000	  17.267	    5.360000	  17.267	    6.430000	 285.762	 "G12"	 288.060	 "Gradient      0.0 %B,    0.000 CV"
  16.267	   -9.237000	  17.467	  107.170000	  17.467	    0.000000	  17.467	    5.360000	  17.467	    6.430000	 287.348	 "H1"	 288.060	 "Flow     7.98 ml/min"
  16.453	   -9.222000	  17.667	  107.185000	  17.667	    0.000000	  17.667	    5.360000	  17.667	    6.430000	 287.977	 "Waste"	 288.060	 "Strip"
  16.640	   -9.224000	  17.867	  107.205000	  17.867	    0.000000	  17.867	    5.360000	  17.867	    6.430000	 288.020	 "Waste"	 300.683	 "End Block"
  16.827	   -9.240000	  18.067	  107.177000	  18.067	    0.000000	  18.067	    5.360000	  18.067	    6.430000	         	            	 300.683	 "Block Sani_1_0N"
  17.013	   -9.238000	  18.267	  107.214000	  18.267	    0.000000	  18.267	    5.360000	  18.267	    6.430000	         	            	 300.683	 "Base SameAsMain"
  17.200	   -9.222000	  18.467	  107.214000	  18.467	    0.000000	  18.467	    5.360000	  18.467	    6.430000	         	            	 300.683	 "BufferValveA1 A14 "
  17.387	   -9.253000	  18.667	  107.192000	  18.667	    0.000000	  18.667	    5.360000	  18.667	    6.430000	         	            	 300.683	 "Block DelayOp02min"
  17.573	   -9.262000	  18.867	  107.276000	  18.867	    0.000000	  18.867	    5.360000	  18.867	    6.430000	         	            	 300.683	 "Base Time {min}"
  17.760	   -9.141000	  19.067	  103.092000	  19.067	    0.000000	  19.067	    5.320000	  19.067	    6.430000	         	            	 300.703	 "End Block"
  17.947	   -9.126000	  19.267	   95.736000	  19.267	    0.000000	  19.267	    5.280000	  19.267	    6.430000	         	            	 300.723	 "Pause 10/20/2016, 2:24:19 PM (System)"
  18.133	   -9.164000	  19.467	   92.577000	  19.467	    0.000000	  19.467	    5.280000	  19.467	    6.430000	         	            	 300.723	 "PumpWashPurifier ON, OFF, OFF, OFF"
  18.320	   -9.218000	  19.667	   90.720000	  19.667	    0.000000	  19.667	    5.280000	  19.667	    6.430000	         	            	 300.723	 "Continue 10/20/2016, 2:25:45 PM (System)"
  18.507	   -9.229000	  19.867	   87.242000	  19.867	    0.000000	  19.867	    5.260000	  19.867	    6.430000	         	            	 300.723	 "Block DelayOp02min"
  18.693	   -9.218000	  20.067	   80.215000	  20.067	    0.000000	  20.067	    5.220000	  20.067	    6.430000	         	            	 300.723	 "Base Time {min}"
  18.880	   -9.510000	  20.267	   69.143000	  20.267	    0.000000	  20.267	    5.180000	  20.267	    6.430000	         	            	 300.743	 "End Block"
  19.067	   -9.059000	  20.467	   56.628000	  20.467	    0.000000	  20.467	    5.120000	  20.467	    6.430000	         	            	 300.743	 "1.0 N NaOH"
  19.253	   -6.746000	  20.667	   34.300000	  20.667	    0.000000	  20.667	    5.050000	  20.667	    6.430000	         	            	 300.743	 "Block Sanitization_Pause_Position"
  19.440	   -5.900000	  20.867	   17.708000	  20.867	    0.000000	  20.867	    5.000000	  20.867	    6.430000	         	            	 300.743	 "Base SameAsMain"
  19.627	   -5.514000	  21.067	    5.681000	  21.067	    0.000000	  21.067	    4.950000	  21.067	    6.430000	         	            	 313.363	 "End Block"
  19.813	   -5.773000	  21.267	    4.320000	  21.267	    0.000000	  21.267	    5.030000	  21.267	    6.430000	         	            	 313.363	 "Block Sanitization_Pause_Time"
  20.000	   -5.185000	  21.467	    3.962000	  21.467	    0.000000	  21.467	    5.160000	  21.467	    6.430000	         	            	 313.363	 "Base SameAsMain"
  20.187	   -5.701000	  21.667	    3.726000	  21.667	    0.000000	  21.667	    5.240000	  21.667	    6.430000	         	            	 313.363	 "Pause     30.0 10/20/2016, 2:38:23 PM"
  20.373	   -6.653000	  21.867	    3.555000	  21.867	    0.000000	  21.867	    5.290000	  21.867	    6.430000	         	            	 313.363	 "Continue 10/20/2016, 3:08:23 PM (System)"
  20.560	   -5.964000	  22.067	    3.413000	  22.067	    0.000000	  22.067	    5.310000	  22.067	    6.430000	         	            	 313.363	 "End Block"
  20.747	   -3.142000	  22.267	    3.294000	  22.267	    0.000000	  22.267	    5.320000	  22.267	    6.430000	         	            	 313.363	 "Block Additional_Sani_Post_Pause"
  20.933	   -0.050000	  22.467	    3.189000	  22.467	    0.000000	  22.467	    5.320000	  22.467	    6.430000	         	            	 313.363	 "Base SameAsMain"
  21.120	   -0.443000	  22.667	    3.079000	  22.667	    0.000000	  22.667	    5.310000	  22.667	    6.430000	         	            	 319.723	 "End Block"
  21.307	   -0.470000	  22.867	    2.978000	  22.867	    0.000000	  22.867	    5.300000	  22.867	    6.430000	         	            	 319.723	 "End Block"
  21.493	   -0.460000	  23.067	    2.888000	  23.067	    0.000000	  23.067	    5.290000	  23.067	    6.430000	         	            	 319.723	 "Block Flush_0_1N"
  21.680	   -0.451000	  23.267	    2.818000	  23.267	    0.000000	  23.267	    5.280000	  23.267	    6.430000	         	            	 319.723	 "Base SameAsMain"
  21.867	   -0.483000	  23.467	    2.750000	  23.467	    0.000000	  23.467	    5.250000	  23.467	    6.430000	         	            	 319.723	 "BufferValveA1 A15 "
  22.053	   -0.505000	  23.667	    2.689000	  23.667	    0.000000	  23.667	    5.240000	  23.667	    6.430000	         	            	 319.723	 "Block DelayOp02min"
  22.240	   -0.491000	  23.867	    2.637000	  23.867	    0.000000	  23.867	    5.220000	  23.867	    6.430000	         	            	 319.723	 "Base Time {min}"
  22.427	   -0.505000	  24.067	    2.580000	  24.067	    0.000000	  24.067	    5.220000	  24.067	    6.430000	         	            	 319.743	 "End Block"
  22.613	   -0.509000	  24.267	    2.522000	  24.267	    0.000000	  24.267	    5.200000	  24.267	    6.430000	         	            	 319.757	 "Pause 10/20/2016, 3:14:47 PM (System)"
  22.800	   -0.488000	  24.467	    2.467000	  24.467	    0.000000	  24.467	    5.190000	  24.467	    6.430000	         	            	 319.757	 "PumpWashPurifier ON, OFF, OFF, OFF"
  22.987	   -0.462000	  24.667	    2.425000	  24.667	    0.000000	  24.667	    5.180000	  24.667	    6.430000	         	            	 319.757	 "Continue 10/20/2016, 3:16:13 PM (System)"
  23.173	   -0.477000	  24.867	    2.380000	  24.867	    0.000000	  24.867	    5.170000	  24.867	    6.430000	         	            	 319.757	 "Block DelayOp02min"
  23.360	   -0.494000	  25.067	    2.341000	  25.067	    0.000000	  25.067	    5.170000	  25.067	    6.430000	         	            	 319.757	 "Base Time {min}"
  23.547	   -0.513000	  25.267	    2.310000	  25.267	    0.000000	  25.267	    5.160000	  25.267	    6.430000	         	            	 319.777	 "End Block"
  23.733	   -0.533000	  25.467	    2.278000	  25.467	    0.000000	  25.467	    5.150000	  25.467	    6.430000	         	            	 319.777	 "Flow     7.98 ml/min"
  23.920	   -0.494000	  25.667	    2.244000	  25.667	    0.000000	  25.667	    5.150000	  25.667	    6.430000	         	            	 319.777	 "0.1N NaOH"
  24.107	   -0.486000	  25.867	    2.213000	  25.867	    0.000000	  25.867	    5.150000	  25.867	    6.430000	         	            	 338.675	 "End Block"
  24.293	   -0.501000	  26.067	    2.189000	  26.067	    0.000000	  26.067	    5.140000	  26.067	    6.430000	         	            	         	            
  24.480	   -0.503000	  26.267	    2.162000	  26.267	    0.000000	  26.267	    5.140000	  26.267	    6.430000	         	            	         	            
  24.667	   -0.510000	  26.467	    2.141000	  26.467	    0.000000	  26.467	    5.140000	  26.467	    6.430000	         	            	         	            
  24.853	   -0.491000	  26.667	    2.123000	  26.667	    0.000000	  26.667	    5.140000	  26.667	    6.430000	         	            	         	            
  25.040	   -0.552000	  26.867	    2.107000	  26.867	    0.000000	  26.867	    5.140000	  26.867	    6.430000	         	            	         	            
  25.227	   -0.523000	  27.067	    2.091000	  27.067	    0.000000	  27.067	    5.130000	  27.067	    6.430000	         	            	         	            
  25.413	   -0.499000	  27.267	    2.075000	  27.267	    0.000000	  27.267	    5.130000	  27.267	    6.430000	         	            	         	            
  25.600	   -0.488000	  27.467	    2.061000	  27.467	    0.000000	  27.467	    5.120000	  27.467	    6.430000	         	            	         	            
  25.787	   -0.546000	  27.667	    2.051000	  27.667	    0.000000	  27.667	    5.120000	  27.667	    6.430000	         	            	         	            
  25.973	   -0.486000	  27.867	    2.040000	  27.867	    0.000000	  27.867	    5.120000	  27.867	    6.430000	         	            	         	            
  26.160	   -0.554000	  28.067	    2.030000	  28.067	    0.000000	  28.067	    5.120000	  28.067	    6.430000	         	            	         	            
  26.347	   -0.458000	  28.267	    2.022000	  28.267	    0.000000	  28.267	    5.120000	  28.267	    6.430000	         	            	         	            
  26.533	   -0.465000	  28.467	    2.016000	  28.467	    0.000000	  28.467	    5.120000	  28.467	    6.430000	         	            	         	            
  26.720	   -0.534000	  28.667	    2.009000	  28.667	    0.000000	  28.667	    5.120000	  28.667	    6.430000	         	            	         	            
  26.907	   -0.507000	  28.867	    2.004000	  28.867	    0.000000	  28.867	    5.120000	  28.867	    6.430000	         	            	         	            
  27.093	   -0.466000	  29.067	    1.996000	  29.067	    0.000000	  29.067	    5.120000	  29.067	    6.430000	         	            	         	            
  27.280	   -0.503000	  29.267	    1.989000	  29.267	    0.000000	  29.267	    5.110000	  29.267	    6.430000	         	            	         	            
  27.467	   -0.537000	  29.467	    1.982000	  29.467	    0.000000	  29.467	    5.110000	  29.467	    6.430000	         	            	         	            
  27.653	   -0.497000	  29.667	    1.977000	  29.667	    0.000000	  29.667	    5.110000	  29.667	    6.430000	         	            	         	            
  27.840	   -0.482000	  29.867	    1.970000	  29.867	    0.000000	  29.867	    5.110000	  29.867	    6.430000	         	            	         	            
  28.027	   -0.457000	  30.067	    1.965000	  30.067	    0.000000	  30.067	    5.110000	  30.067	    6.430000	         	            	         	            
  28.213	   -0.447000	  30.267	    1.962000	  30.267	    0.000000	  30.267	    5.110000	  30.267	    6.430000	         	            	         	            
  28.400	   -0.448000	  30.467	    1.958000	  30.467	    0.000000	  30.467	    5.110000	  30.467	    6.430000	         	            	         	            
  28.587	   -0.452000	  30.667	    1.954000	  30.667	    0.000000	  30.667	    5.100000	  30.667	    6.430000	         	            	         	            
  28.773	   -0.461000	  30.867	    1.951000	  30.867	    0.000000	  30.867	    5.100000	  30.867	    6.430000	         	            	         	            
  28.960	   -0.486000	  31.067	    1.948000	  31.067	    0.000000	  31.067	    5.100000	  31.067	    6.430000	         	            	         	            
  29.147	   -0.452000	  31.267	    1.945000	  31.267	    0.000000	  31.267	    5.100000	  31.267	    6.430000	         	            	         	            
  29.333	   -0.486000	  31.467	    1.943000	  31.467	    0.000000	  31.467	    5.100000	  31.467	    6.430000	         	            	         	            
  29.520	   -0.482000	  31.667	    1.942000	  31.667	    0.000000	  31.667	    5.100000	  31.667	    6.430000	         	            	         	            
  29.707	   -0.452000	  31.867	    1.938000	  31.867	    0.000000	  31.867	    5.100000	  31.867	    6.430000	         	            	         	            
  29.893	   -0.455000	  32.067	    1.935000	  32.067	    0.000000	  32.067	    5.100000	  32.067	    6.430000	         	            	         	            
  30.080	   -0.445000	  32.267	    1.933000	  32.267	    0.000000	  32.267	    5.100000	  32.267	    6.430000	         	            	         	            
  30.267	   -0.471000	  32.467	    1.933000	  32.467	    0.000000	  32.467	    5.090000	  32.467	    6.430000	         	            	         	            
  30.453	   -0.429000	  32.667	    1.931000	  32.667	    0.000000	  32.667	    5.090000	  32.667	    6.430000	         	            	         	            
  30.640	   -0.431000	  32.867	    1.929000	  32.867	    0.000000	  32.867	    5.090000	  32.867	    6.430000	         	            	         	            
  30.827	   -0.458000	  33.067	    1.928000	  33.067	    0.000000	  33.067	    5.090000	  33.067	    6.430000	         	            	         	            
  31.013	   -0.440000	  33.267	    1.926000	  33.267	    0.000000	  33.267	    5.090000	  33.267	    6.430000	         	            	         	            
  31.200	   -0.428000	  33.467	    1.924000	  33.467	    0.000000	  33.467	    5.090000	  33.467	    6.430000	         	            	         	            
  31.387	   -0.441000	  33.667	    1.923000	  33.667	    0.000000	  33.667	    5.090000	  33.667	    6.430000	         	            	         	            
  31.573	   -0.468000	  33.867	    1.923000	  33.867	    0.000000	  33.867	    5.090000	  33.867	    6.430000	         	            	         	            
  31.760	   -0.460000	  34.067	    1.922000	  34.067	    0.000000	  34.067	    5.090000	  34.067	    6.430000	         	            	         	            
