PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
2.505	26.983	4.175	86.866	8.35	5.86	4.175	0.41	4.175	9.45	         	            	         	            
2.51	27.128	4.183	86.866	8.367	5.86	4.183	0.41	4.183	9.45	         	            	         	            
2.515	27.309	4.192	86.875	8.383	5.86	4.192	0.4	4.192	9.45	         	            	         	            
2.52	27.476	4.2	86.875	8.4	5.86	4.2	0.41	4.2	9.45	         	            	         	            
2.525	27.655	4.208	86.89	8.417	5.86	4.208	0.4	4.208	9.45	         	            	         	            
2.53	27.854	4.217	86.89	8.433	5.86	4.217	0.4	4.217	9.45	         	            	         	            
2.535	28.004	4.225	86.902	8.45	5.86	4.225	0.41	4.225	9.45	         	            	         	            
2.54	28.169	4.233	86.902	8.467	5.86	4.233	0.41	4.233	9.45	         	            	         	            
2.545	28.3	4.242	86.906	8.483	5.86	4.242	0.41	4.242	9.45	         	            	         	            
2.55	28.45	4.25	86.906	8.5	5.86	4.25	0.4	4.25	9.45	         	            	         	            
2.555	28.598	4.258	86.907	8.517	5.86	4.258	0.4	4.258	9.45	         	            	         	            
2.56	28.732	4.267	86.907	8.533	5.86	4.267	0.41	4.267	9.45	         	            	         	            
2.565	28.896	4.275	86.896	8.55	5.86	4.275	0.41	4.275	9.45	         	            	         	            
2.57	29.006	4.283	86.896	8.567	5.86	4.283	0.4	4.283	9.45	         	            	         	            
2.575	29.149	4.292	86.881	8.583	5.86	4.292	0.4	4.292	9.45	         	            	         	            
2.58	29.285	4.3	86.881	8.6	5.86	4.3	0.4	4.3	9.45	         	            	         	            
2.585	29.431	4.308	86.876	8.617	5.86	4.308	0.4	4.308	9.45	         	            	         	            
2.59	29.587	4.317	86.876	8.633	5.86	4.317	0.41	4.317	9.45	         	            	         	            
2.595	29.711	4.325	86.865	8.65	5.86	4.325	0.4	4.325	9.45	         	            	         	            
2.6	29.843	4.333	86.865	8.667	5.86	4.333	0.39	4.333	9.45	         	            	         	            
2.605	29.943	4.342	86.841	8.683	5.86	4.342	0.39	4.342	9.45	         	            	         	            
2.61	30.067	4.35	86.841	8.7	5.86	4.35	0.39	4.35	9.45	         	            	         	            
2.615	30.192	4.358	86.823	8.717	5.86	4.358	0.4	4.358	9.45	         	            	         	            
2.62	30.293	4.367	86.823	8.733	5.86	4.367	0.4	4.367	9.45	         	            	         	            
2.625	30.406	4.375	86.821	8.75	5.86	4.375	0.4	4.375	9.45	         	            	         	            
2.63	30.484	4.383	86.821	8.767	5.86	4.383	0.41	4.383	9.45	         	            	         	            
2.635	30.596	4.392	86.818	8.783	5.86	4.392	0.41	4.392	9.45	         	            	         	            
2.64	30.703	4.4	86.818	8.8	5.86	4.4	0.4	4.4	9.45	         	            	         	            
2.645	30.804	4.408	86.811	8.817	5.86	4.408	0.4	4.408	9.45	         	            	         	            
2.65	30.924	4.417	86.811	8.833	5.86	4.417	0.4	4.417	9.45	         	            	         	            
2.655	31	4.425	86.803	8.85	5.86	4.425	0.4	4.425	9.45	         	            	         	            
2.66	31.094	4.433	86.803	8.867	5.86	4.433	0.4	4.433	9.45	         	            	         	            
2.665	31.18	4.442	86.787	8.883	5.86	4.442	0.41	4.442	9.45	         	            	         	            
2.67	31.27	4.45	86.787	8.9	5.86	4.45	0.41	4.45	9.45	         	            	         	            
2.675	31.352	4.458	86.76	8.917	5.86	4.458	0.4	4.458	9.45	         	            	         	            
2.68	31.408	4.467	86.76	8.933	5.86	4.467	0.4	4.467	9.45	         	            	         	            
2.685	31.486	4.475	86.733	8.95	5.86	4.475	0.4	4.475	9.45	         	            	         	            
2.69	31.546	4.483	86.733	8.967	5.86	4.483	0.4	4.483	9.45	         	            	         	            
2.695	31.619	4.492	86.712	8.983	5.86	4.492	0.4	4.492	9.45	         	            	         	            
2.7	31.678	4.5	86.712	9	5.86	4.5	0.4	4.5	9.45	         	            	         	            
2.705	31.738	4.508	86.692	9.017	5.86	4.508	0.42	4.508	9.45	         	            	         	            
2.71	31.813	4.517	86.692	9.033	5.86	4.517	0.41	4.517	9.45	         	            	         	            
2.715	31.874	4.525	86.67	9.05	5.86	4.525	0.4	4.525	9.45	         	            	         	            
2.72	31.921	4.533	86.67	9.067	5.86	4.533	0.41	4.533	9.45	         	            	         	            
2.725	31.955	4.542	86.649	9.083	5.86	4.542	0.4	4.542	9.45	         	            	         	            
2.73	32.01	4.55	86.649	9.1	5.86	4.55	0.4	4.55	9.45	         	            	         	            
2.735	32.071	4.558	86.62	9.117	5.86	4.558	0.4	4.558	9.45	         	            	         	            
2.74	32.117	4.567	86.62	9.133	5.86	4.567	0.4	4.567	9.45	         	            	         	            
2.745	32.174	4.575	86.58	9.15	5.86	4.575	0.41	4.575	9.45	         	            	         	            
2.75	32.201	4.583	86.58	9.167	5.86	4.583	0.41	4.583	9.45	         	            	         	            
2.755	32.229	4.592	86.546	9.183	5.86	4.592	0.4	4.592	9.45	         	            	         	            
2.76	32.263	4.6	86.546	9.2	5.86	4.6	0.41	4.6	9.45	         	            	         	            
2.765	32.31	4.608	86.517	9.217	5.86	4.608	0.4	4.608	9.45	         	            	         	            
2.77	32.354	4.617	86.517	9.233	5.86	4.617	0.4	4.617	9.45	         	            	         	            
2.775	32.371	4.625	86.489	9.25	5.86	4.625	0.41	4.625	9.45	         	            	         	            
2.78	32.375	4.633	86.489	9.267	5.86	4.633	0.4	4.633	9.45	         	            	         	            
2.785	32.376	4.642	86.453	9.283	5.86	4.642	0.4	4.642	9.45	         	            	         	            
2.79	32.379	4.65	86.453	9.3	5.86	4.65	0.41	4.65	9.45	         	            	         	            
2.795	32.385	4.658	86.409	9.317	5.86	4.658	0.4	4.658	9.45	         	            	         	            
2.8	32.388	4.667	86.409	9.333	5.86	4.667	0.39	4.667	9.45	         	            	         	            
2.805	32.398	4.675	86.371	9.35	5.86	4.675	0.4	4.675	9.45	         	            	         	            
2.81	32.397	4.683	86.371	9.367	5.86	4.683	0.39	4.683	9.45	         	            	         	            
2.815	32.395	4.692	86.338	9.383	5.87	4.692	0.39	4.692	9.45	         	            	         	            
2.82	32.399	4.7	86.338	9.4	5.87	4.7	0.41	4.7	9.45	         	            	         	            
2.825	32.409	4.708	86.3	9.417	5.87	4.708	0.4	4.708	9.45	         	            	         	            
2.83	32.422	4.717	86.3	9.433	5.87	4.717	0.4	4.717	9.45	         	            	         	            
2.835	32.425	4.725	86.252	9.45	5.87	4.725	0.4	4.725	9.45	         	            	         	            
2.84	32.417	4.733	86.252	9.467	5.86	4.733	0.4	4.733	9.45	         	            	         	            
2.845	32.405	4.742	86.21	9.483	5.87	4.742	0.4	4.742	9.45	         	            	         	            
2.85	32.4	4.75	86.21	9.5	5.87	4.75	0.4	4.75	9.45	         	            	         	            
2.855	32.401	4.758	86.188	9.517	5.86	4.758	0.4	4.758	9.45	         	            	         	            
2.86	32.399	4.767	86.188	9.533	5.86	4.767	0.4	4.767	9.45	         	            	         	            
2.865	32.4	4.775	86.165	9.55	5.87	4.775	0.4	4.775	9.45	         	            	         	            
2.87	32.397	4.783	86.165	9.567	5.87	4.783	0.4	4.783	9.45	         	            	         	            
2.875	32.379	4.792	86.135	9.583	5.87	4.792	0.4	4.792	9.45	         	            	         	            
2.88	32.369	4.8	86.135	9.6	5.87	4.8	0.4	4.8	9.45	         	            	         	            
2.885	32.365	4.808	86.126	9.617	5.87	4.808	0.41	4.808	9.45	         	            	         	            
2.89	32.361	4.817	86.126	9.633	5.87	4.817	0.4	4.817	9.45	         	            	         	            
2.895	32.343	4.825	86.132	9.65	5.87	4.825	0.4	4.825	9.45	         	            	         	            
2.9	32.305	4.833	86.132	9.667	5.87	4.833	0.4	4.833	9.45	         	            	         	            
2.905	32.267	4.842	86.141	9.683	5.87	4.842	0.4	4.842	9.45	         	            	         	            
2.91	32.235	4.85	86.141	9.7	5.87	4.85	0.4	4.85	9.45	         	            	         	            
2.915	32.212	4.858	86.148	9.717	5.87	4.858	0.4	4.858	9.45	         	            	         	            
2.92	32.196	4.867	86.148	9.733	5.87	4.867	0.4	4.867	9.45	         	            	         	            
2.925	32.168	4.875	86.149	9.75	5.87	4.875	0.4	4.875	9.45	         	            	         	            
2.93	32.138	4.883	86.149	9.767	5.87	4.883	0.39	4.883	9.45	         	            	         	            
2.935	32.098	4.892	86.151	9.783	5.87	4.892	0.4	4.892	9.45	         	            	         	            
2.94	32.069	4.9	86.151	9.8	5.87	4.9	0.4	4.9	9.45	         	            	         	            
2.945	32.053	4.908	86.155	9.817	5.87	4.908	0.4	4.908	9.45	         	            	         	            
2.95	32.035	4.917	86.155	9.833	5.87	4.917	0.4	4.917	9.45	         	            	         	            
2.955	32.007	4.925	86.163	9.85	5.87	4.925	0.4	4.925	9.45	         	            	         	            
2.96	31.944	4.933	86.163	9.867	5.87	4.933	0.4	4.933	9.45	         	            	         	            
2.965	31.893	4.942	86.175	9.883	5.87	4.942	0.41	4.942	9.45	         	            	         	            
2.97	31.846	4.95	86.175	9.9	5.87	4.95	0.41	4.95	9.45	         	            	         	            
2.975	31.805	4.958	86.165	9.917	5.87	4.958	0.41	4.958	9.45	         	            	         	            
2.98	31.771	4.967	86.165	9.933	5.87	4.967	0.4	4.967	9.45	         	            	         	            
2.985	31.731	4.975	86.143	9.95	5.87	4.975	0.4	4.975	9.45	         	            	         	            
2.99	31.691	4.983	86.143	9.967	5.87	4.983	0.42	4.983	9.45	         	            	         	            
2.995	31.632	4.992	86.142	9.983	5.87	4.992	0.4	4.992	9.45	         	            	         	            
3	31.592	5	86.142	10	5.87	5	0.39	5	9.45	         	            	         	            
3.005	31.564	5.008	86.154	10.017	5.87	5.008	0.4	5.008	9.45	         	            	         	            
3.01	31.528	5.017	86.154	10.033	5.87	5.017	0.4	5.017	9.45	         	            	         	            
3.015	31.487	5.025	86.179	10.05	5.87	5.025	0.4	5.025	9.45	         	            	         	            
3.02	31.41	5.033	86.179	10.067	5.87	5.033	0.4	5.033	9.45	         	            	         	            
3.025	31.337	5.042	86.222	10.083	5.87	5.042	0.4	5.042	9.45	         	            	         	            
3.03	31.263	5.05	86.222	10.1	5.87	5.05	0.41	5.05	9.45	         	            	         	            
3.035	31.196	5.058	86.278	10.117	5.87	5.058	0.41	5.058	9.45	         	            	         	            
3.04	31.138	5.067	86.278	10.133	5.87	5.067	0.4	5.067	9.45	         	            	         	            
3.045	31.059	5.075	86.333	10.15	5.87	5.075	0.41	5.075	9.45	         	            	         	            
3.05	30.994	5.083	86.333	10.167	5.87	5.083	0.41	5.083	9.45	         	            	         	            
3.055	30.918	5.092	86.383	10.183	5.87	5.092	0.41	5.092	9.45	         	            	         	            
3.06	30.862	5.1	86.383	10.2	5.87	5.1	0.41	5.1	9.45	         	            	         	            
3.065	30.821	5.108	86.427	10.217	5.87	5.108	0.4	5.108	9.45	         	            	         	            
3.07	30.776	5.117	86.427	10.233	5.87	5.117	0.39	5.117	9.45	         	            	         	            
3.075	30.73	5.125	86.472	10.25	5.87	5.125	0.39	5.125	9.45	         	            	         	            
3.08	30.652	5.133	86.472	10.267	5.87	5.133	0.4	5.133	9.45	         	            	         	            
3.085	30.59	5.142	86.499	10.283	5.87	5.142	0.4	5.142	9.45	         	            	         	            
3.09	30.527	5.15	86.499	10.3	5.87	5.15	0.41	5.15	9.45	         	            	         	            
3.095	30.466	5.158	86.521	10.317	5.87	5.158	0.4	5.158	9.45	         	            	         	            
3.1	30.407	5.167	86.521	10.333	5.87	5.167	0.4	5.167	9.45	         	            	         	            
3.105	30.329	5.175	86.549	10.35	5.87	5.175	0.4	5.175	9.45	         	            	         	            
3.11	30.258	5.183	86.549	10.367	5.87	5.183	0.39	5.183	9.45	         	            	         	            
3.115	30.178	5.192	86.566	10.383	5.87	5.192	0.4	5.192	9.45	         	            	         	            
3.12	30.117	5.2	86.566	10.4	5.87	5.2	0.41	5.2	9.45	         	            	         	            
3.125	30.062	5.208	86.608	10.417	5.87	5.208	0.4	5.208	9.45	         	            	         	            
3.13	30	5.217	86.608	10.433	5.87	5.217	0.4	5.217	9.45	         	            	         	            
3.135	29.943	5.225	86.655	10.45	5.87	5.225	0.4	5.225	9.45	         	            	         	            
3.14	29.853	5.233	86.655	10.467	5.87	5.233	0.4	5.233	9.45	         	            	         	            
3.145	29.784	5.242	86.688	10.483	5.87	5.242	0.4	5.242	9.45	         	            	         	            
3.15	29.708	5.25	86.688	10.5	5.87	5.25	0.41	5.25	9.45	         	            	         	            
3.155	29.625	5.258	86.716	10.517	5.87	5.258	0.41	5.258	9.45	         	            	         	            
3.16	29.548	5.267	86.716	10.533	5.87	5.267	0.4	5.267	9.45	         	            	         	            
3.165	29.442	5.275	86.741	10.55	5.87	5.275	0.4	5.275	9.45	         	            	         	            
3.17	29.353	5.283	86.741	10.567	5.87	5.283	0.4	5.283	9.45	         	            	         	            
3.175	29.249	5.292	86.767	10.583	5.87	5.292	0.4	5.292	9.45	         	            	         	            
3.18	29.16	5.3	86.767	10.6	5.87	5.3	0.4	5.3	9.45	         	            	         	            
3.185	29.085	5.308	86.796	10.617	5.87	5.308	0.4	5.308	9.45	         	            	         	            
3.19	29.003	5.317	86.796	10.633	5.87	5.317	0.4	5.317	9.45	         	            	         	            
3.195	28.936	5.325	86.806	10.65	5.87	5.325	0.4	5.325	9.45	         	            	         	            
3.2	28.843	5.333	86.806	10.667	5.87	5.333	0.4	5.333	9.45	         	            	         	            
3.205	28.773	5.342	86.81	10.683	5.87	5.342	0.41	5.342	9.45	         	            	         	            
3.21	28.695	5.35	86.81	10.7	5.87	5.35	0.4	5.35	9.45	         	            	         	            
3.215	28.604	5.358	86.824	10.717	5.87	5.358	0.39	5.358	9.45	         	            	         	            
3.22	28.527	5.367	86.824	10.733	5.87	5.367	0.4	5.367	9.45	         	            	         	            
3.225	28.432	5.375	86.827	10.75	5.87	5.375	0.4	5.375	9.45	         	            	         	            
3.23	28.352	5.383	86.827	10.767	5.87	5.383	0.39	5.383	9.45	         	            	         	            
3.235	28.246	5.392	86.828	10.783	5.87	5.392	0.41	5.392	9.45	         	            	         	            
3.24	28.16	5.4	86.828	10.8	5.87	5.4	0.41	5.4	9.45	         	            	         	            
3.245	28.075	5.408	86.831	10.817	5.87	5.408	0.4	5.408	9.45	         	            	         	            
3.25	27.994	5.417	86.831	10.833	5.87	5.417	0.4	5.417	9.45	         	            	         	            
3.255	27.928	5.425	86.836	10.85	5.87	5.425	0.4	5.425	9.45	         	            	         	            
3.26	27.825	5.433	86.836	         	            	5.433	0.4	5.433	9.45	         	            	         	            
3.265	27.742	5.442	86.843	         	            	5.442	0.4	5.442	9.45	         	            	         	            
3.27	27.657	5.45	86.843	         	            	5.45	0.4	5.45	9.45	         	            	         	            
3.275	27.565	5.458	86.858	         	            	5.458	0.41	5.458	9.45	         	            	         	            
3.28	27.492	5.467	86.858	         	            	5.467	0.4	5.467	9.45	         	            	         	            
3.285	27.391	5.475	86.869	         	            	5.475	0.39	5.475	9.45	         	            	         	            
3.29	27.307	5.483	86.869	         	            	5.483	0.4	5.483	9.45	         	            	         	            
3.295	27.192	5.492	86.88	         	            	5.492	0.4	5.492	9.45	         	            	         	            
3.3	27.108	5.5	86.88	         	            	5.5	0.4	5.5	9.45	         	            	         	            
3.305	27.018	5.508	86.889	         	            	5.508	0.41	5.508	9.45	         	            	         	            
3.31	26.921	5.517	86.889	         	            	5.517	0.41	5.517	9.45	         	            	         	            
3.315	26.826	5.525	86.891	         	            	5.525	0.41	5.525	9.45	         	            	         	            
3.32	26.711	5.533	86.891	         	            	5.533	0.4	5.533	9.45	         	            	         	            
3.325	26.624	5.542	86.899	         	            	5.542	0.4	5.542	9.45	         	            	         	            
3.33	26.526	5.55	86.899	         	            	5.55	0.4	5.55	9.45	         	            	         	            
3.335	26.436	5.558	86.914	         	            	5.558	0.41	5.558	9.45	         	            	         	            
3.34	26.356	5.567	86.914	         	            	5.567	0.41	5.567	9.45	         	            	         	            
3.345	26.252	5.575	86.929	         	            	5.575	0.4	5.575	9.45	         	            	         	            
3.35	26.183	5.583	86.929	         	            	5.583	0.4	5.583	9.45	         	            	         	            
3.355	26.08	5.592	86.935	         	            	5.592	0.4	5.592	9.45	         	            	         	            
3.36	25.992	5.6	86.935	         	            	5.6	0.39	5.6	9.45	         	            	         	            
3.365	25.909	5.608	86.936	         	            	5.608	0.4	5.608	9.45	         	            	         	            
3.37	25.834	5.617	86.936	         	            	5.617	0.41	5.617	9.45	         	            	         	            
3.375	25.769	5.625	86.941	         	            	5.625	0.4	5.625	9.45	         	            	         	            
3.38	25.643	5.633	86.941	         	            	5.633	0.4	5.633	9.45	         	            	         	            
3.385	25.552	5.642	86.947	         	            	5.642	0.4	5.642	9.45	         	            	         	            
3.39	25.452	5.65	86.947	         	            	5.65	0.4	5.65	9.45	         	            	         	            
3.395	25.361	5.658	86.962	         	            	5.658	0.4	5.658	9.45	         	            	         	            
3.4	25.29	5.667	86.962	         	            	5.667	0.39	5.667	9.45	         	            	         	            
3.405	25.203	5.675	86.969	         	            	5.675	0.4	5.675	9.45	         	            	         	            
3.41	25.112	5.683	86.969	         	            	5.683	0.4	5.683	9.45	         	            	         	            
3.415	24.995	5.692	86.968	         	            	5.692	0.4	5.692	9.45	         	            	         	            
3.42	24.91	5.7	86.968	         	            	5.7	0.41	5.7	9.45	         	            	         	            
3.425	24.834	5.708	86.97	         	            	5.708	0.4	5.708	9.45	         	            	         	            
3.43	24.756	5.717	86.97	         	            	5.717	0.4	5.717	9.45	         	            	         	            
3.435	24.684	5.725	86.964	         	            	5.725	0.4	5.725	9.45	         	            	         	            
3.44	24.576	5.733	86.964	         	            	5.733	0.4	5.733	9.45	         	            	         	            
3.445	24.488	5.742	86.963	         	            	5.742	0.4	5.742	9.45	         	            	         	            
3.45	24.381	5.75	86.963	         	            	5.75	0.4	5.75	9.45	         	            	         	            
3.455	24.281	5.758	86.974	         	            	5.758	0.4	5.758	9.45	         	            	         	            
3.46	24.192	5.767	86.974	         	            	5.767	0.4	5.767	9.45	         	            	         	            
3.465	24.086	5.775	86.98	         	            	5.775	0.41	5.775	9.45	         	            	         	            
3.47	24.002	5.783	86.98	         	            	5.783	0.41	5.783	9.45	         	            	         	            
3.475	23.888	5.792	86.978	         	            	5.792	0.41	5.792	9.45	         	            	         	            
3.48	23.792	5.8	86.978	         	            	5.8	0.4	5.8	9.45	         	            	         	            
3.485	23.704	5.808	86.977	         	            	5.808	0.4	5.808	9.45	         	            	         	            
3.49	23.622	5.817	86.977	         	            	5.817	0.41	5.817	9.45	         	            	         	            
3.495	23.545	5.825	86.974	         	            	5.825	0.4	5.825	9.45	         	            	         	            
3.5	23.443	5.833	86.974	         	            	5.833	0.39	5.833	9.45	         	            	         	            
3.505	23.361	5.842	86.968	         	            	5.842	0.4	5.842	9.45	         	            	         	            
3.51	23.269	5.85	86.968	         	            	5.85	0.4	5.85	9.45	         	            	         	            
3.515	23.185	5.858	86.966	         	            	5.858	0.4	5.858	9.45	         	            	         	            
3.52	23.107	5.867	86.966	         	            	5.867	0.4	5.867	9.45	         	            	         	            
3.525	23.015	5.875	86.964	         	            	5.875	0.4	5.875	9.45	         	            	         	            
3.53	22.921	5.883	86.964	         	            	5.883	0.41	5.883	9.45	         	            	         	            
3.535	22.8	5.892	86.954	         	            	5.892	0.42	5.892	9.45	         	            	         	            
3.54	22.7	5.9	86.954	         	            	5.9	0.4	5.9	9.45	         	            	         	            
3.545	22.605	5.908	86.95	         	            	5.908	0.4	5.908	9.45	         	            	         	            
3.55	22.514	5.917	86.95	         	            	5.917	0.4	5.917	9.45	         	            	         	            
3.555	22.418	5.925	86.957	         	            	5.925	0.39	5.925	9.45	         	            	         	            
3.56	22.3	5.933	86.957	         	            	5.933	0.4	5.933	9.45	         	            	         	            
3.565	22.209	5.942	86.963	         	            	5.942	0.4	5.942	9.45	         	            	         	            
3.57	22.113	5.95	86.963	         	            	5.95	0.4	5.95	9.45	         	            	         	            
3.575	22.028	5.958	86.965	         	            	5.958	0.39	5.958	9.45	         	            	         	            
3.58	21.953	5.967	86.965	         	            	5.967	0.39	5.967	9.45	         	            	         	            
3.585	21.854	5.975	86.961	         	            	5.975	0.4	5.975	9.45	         	            	         	            
3.59	21.773	5.983	86.961	         	            	5.983	0.4	5.983	9.45	         	            	         	            
3.595	21.683	5.992	86.97	         	            	5.992	0.41	5.992	9.45	         	            	         	            
3.6	21.615	6	86.97	         	            	6	0.4	6	9.45	         	            	         	            
3.605	21.542	6.008	86.989	         	            	6.008	0.4	6.008	9.45	         	            	         	            
3.61	21.465	6.017	86.989	         	            	6.017	0.39	6.017	9.45	         	            	         	            
3.615	21.384	6.025	86.999	         	            	6.025	0.4	6.025	9.45	         	            	         	            
3.62	21.275	6.033	86.999	         	            	6.033	0.4	6.033	9.45	         	            	         	            
3.625	21.192	6.042	87.006	         	            	6.042	0.4	6.042	9.45	         	            	         	            
3.63	21.1	6.05	87.006	         	            	6.05	0.4	6.05	9.45	         	            	         	            
3.635	21.007	6.058	87.005	         	            	6.058	0.4	6.058	9.45	         	            	         	            
3.64	20.908	6.067	87.005	         	            	6.067	0.4	6.067	9.45	         	            	         	            
3.645	20.793	6.075	87.003	         	            	6.075	0.4	6.075	9.45	         	            	         	            
3.65	20.707	6.083	87.003	         	            	6.083	0.39	6.083	9.45	         	            	         	            
3.655	20.599	6.092	87.006	         	            	6.092	0.4	6.092	9.45	         	            	         	            
3.66	20.513	6.1	87.006	         	            	6.1	0.39	6.1	9.45	         	            	         	            
3.665	20.427	6.108	87.006	         	            	6.108	0.4	6.108	9.45	         	            	         	            
3.67	20.341	6.117	87.006	         	            	6.117	0.41	6.117	9.45	         	            	         	            
3.675	20.263	6.125	86.993	         	            	6.125	0.4	6.125	9.45	         	            	         	            
3.68	20.146	6.133	86.993	         	            	6.133	0.4	6.133	9.45	         	            	         	            
3.685	20.061	6.142	86.975	         	            	6.142	0.4	6.142	9.45	         	            	         	            
3.69	19.963	6.15	86.975	         	            	6.15	0.4	6.15	9.45	         	            	         	            
3.695	19.869	6.158	86.979	         	            	6.158	0.4	6.158	9.45	         	            	         	            
3.7	19.791	6.167	86.979	         	            	6.167	0.4	6.167	9.45	         	            	         	            
3.705	19.689	6.175	87.001	         	            	6.175	0.4	6.175	9.45	         	            	         	            
3.71	19.616	6.183	87.001	         	            	6.183	0.39	6.183	9.45	         	            	         	            
3.715	19.513	6.192	87.015	         	            	6.192	0.39	6.192	9.45	         	            	         	            
3.72	19.43	6.2	87.015	         	            	6.2	0.4	6.2	9.45	         	            	         	            
3.725	19.347	6.208	87.01	         	            	6.208	0.4	6.208	9.45	         	            	         	            
3.73	19.265	6.217	87.01	         	            	6.217	0.4	6.217	9.45	         	            	         	            
3.735	19.189	6.225	87.003	         	            	6.225	0.41	6.225	9.45	         	            	         	            
3.74	19.092	6.233	87.003	         	            	6.233	0.4	6.233	9.45	         	            	         	            
3.745	19.012	6.242	87.001	         	            	6.242	0.41	6.242	9.45	         	            	         	            
3.75	18.915	6.25	87.001	         	            	6.25	0.4	6.25	9.45	         	            	         	            
3.755	18.829	6.258	87.002	         	            	6.258	0.39	6.258	9.45	         	            	         	            
3.76	18.75	6.267	87.002	         	            	6.267	0.4	6.267	9.45	         	            	         	            
3.765	18.655	6.275	87.011	         	            	6.275	0.4	6.275	9.45	         	            	         	            
3.77	18.58	6.283	87.011	         	            	6.283	0.41	6.283	9.45	         	            	         	            
3.775	18.484	6.292	87.017	         	            	6.292	0.41	6.292	9.45	         	            	         	            
3.78	18.403	6.3	87.017	         	            	6.3	0.4	6.3	9.45	         	            	         	            
3.785	18.321	6.308	87.004	         	            	6.308	0.39	6.308	9.45	         	            	         	            
3.79	18.24	6.317	87.004	         	            	6.317	0.4	6.317	9.45	         	            	         	            
3.795	18.161	6.325	86.987	         	            	6.325	0.4	6.325	9.45	         	            	         	            
3.8	18.058	6.333	86.987	         	            	6.333	0.4	6.333	9.45	         	            	         	            
3.805	17.976	6.342	86.987	         	            	6.342	0.41	6.342	9.45	         	            	         	            
3.81	17.893	6.35	86.987	         	            	6.35	0.41	6.35	9.45	         	            	         	            
3.815	17.816	6.358	86.994	         	            	6.358	0.41	6.358	9.45	         	            	         	            
3.82	17.744	6.367	86.994	         	            	6.367	0.41	6.367	9.45	         	            	         	            
3.825	17.662	6.375	86.987	         	            	6.375	0.4	6.375	9.45	         	            	         	            
3.83	17.587	6.383	86.987	         	            	6.383	0.4	6.383	9.45	         	            	         	            
3.835	17.481	6.392	86.971	         	            	6.392	0.4	6.392	9.45	         	            	         	            
3.84	17.395	6.4	86.971	         	            	6.4	0.4	6.4	9.45	         	            	         	            
3.845	17.32	6.408	86.97	         	            	6.408	0.4	6.408	9.45	         	            	         	            
3.85	17.25	6.417	86.97	         	            	6.417	0.4	6.417	9.45	         	            	         	            
3.855	17.17	6.425	86.976	         	            	6.425	0.4	6.425	9.45	         	            	         	            
3.86	17.065	6.433	86.976	         	            	6.433	0.4	6.433	9.45	         	            	         	            
3.865	16.982	6.442	86.981	         	            	6.442	0.4	6.442	9.45	         	            	         	            
3.87	16.9	6.45	86.981	         	            	6.45	0.4	6.45	9.45	         	            	         	            
3.875	16.835	6.458	86.984	         	            	6.458	0.4	6.458	9.45	         	            	         	            
3.88	16.778	6.467	86.984	         	            	6.467	0.4	6.467	9.45	         	            	         	            
3.885	16.706	6.475	86.992	         	            	6.475	0.41	6.475	9.45	         	            	         	            
3.89	16.638	6.483	86.992	         	            	6.483	0.41	6.483	9.45	         	            	         	            
3.895	16.546	6.492	87.006	         	            	6.492	0.4	6.492	9.45	         	            	         	            
3.9	16.477	6.5	87.006	         	            	6.5	0.4	6.5	9.45	         	            	         	            
3.905	16.41	6.508	87.024	         	            	6.508	0.41	6.508	9.45	         	            	         	            
3.91	16.34	6.517	87.024	         	            	6.517	0.4	6.517	9.45	         	            	         	            
3.915	16.26	6.525	87.038	         	            	6.525	0.4	6.525	9.45	         	            	         	            
3.92	16.159	6.533	87.038	         	            	6.533	0.41	6.533	9.45	         	            	         	            
3.925	16.081	6.542	87.048	         	            	6.542	0.39	6.542	9.45	         	            	         	            
3.93	15.996	6.55	87.048	         	            	6.55	0.39	6.55	9.45	         	            	         	            
3.935	15.92	6.558	87.053	         	            	6.558	0.39	6.558	9.45	         	            	         	            
3.94	15.846	6.567	87.053	         	            	6.567	0.4	6.567	9.45	         	            	         	            
3.945	15.761	6.575	87.056	         	            	6.575	0.4	6.575	9.45	         	            	         	            
3.95	15.693	6.583	87.056	         	            	6.583	0.39	6.583	9.45	         	            	         	            
3.955	15.606	6.592	87.058	         	            	6.592	0.4	6.592	9.45	         	            	         	            
3.96	15.536	6.6	87.058	         	            	6.6	0.41	6.6	9.45	         	            	         	            
3.965	15.466	6.608	87.053	         	            	6.608	0.4	6.608	9.45	         	            	         	            
3.97	15.398	6.617	87.053	         	            	6.617	0.4	6.617	9.45	         	            	         	            
3.975	15.329	6.625	87.035	         	            	6.625	0.4	6.625	9.45	         	            	         	            
3.98	15.242	6.633	87.035	         	            	6.633	0.39	6.633	9.45	         	            	         	            
3.985	15.177	6.642	87.027	         	            	6.642	0.4	6.642	9.45	         	            	         	            
3.99	15.107	6.65	87.027	         	            	6.65	0.4	6.65	9.45	         	            	         	            
3.995	15.043	6.658	87.034	         	            	6.658	0.39	6.658	9.45	         	            	         	            
4	14.986	6.667	87.034	         	            	6.667	0.39	6.667	9.45	         	            	         	            
4.005	14.9	6.675	87.039	         	            	6.675	0.39	6.675	9.45	         	            	         	            
4.01	14.838	6.683	87.039	         	            	6.683	0.4	6.683	9.45	         	            	         	            
4.015	14.752	6.692	87.036	         	            	6.692	0.41	6.692	9.45	         	            	         	            
