10		10		10		10		10		10		10	
SP2 pH 5pt1 25pt2 CV Gradient TF26OCT2016A001:10_UV1_280nm		SP2 pH 5pt1 25pt2 CV Gradient TF26OCT2016A001:10_Cond		SP2 pH 5pt1 25pt2 CV Gradient TF26OCT2016A001:10_Conc		SP2 pH 5pt1 25pt2 CV Gradient TF26OCT2016A001:10_pH		SP2 pH 5pt1 25pt2 CV Gradient TF26OCT2016A001:10_Flow		SP2 pH 5pt1 25pt2 CV Gradient TF26OCT2016A001:10_Fractions		SP2 pH 5pt1 25pt2 CV Gradient TF26OCT2016A001:10_Logbook	
min	 mAU	min	 mS/cm	min	 %B	min	 	min	 ml/min	min	(Fractions)	min	(Set Marks)
 131.200	    0.869000	 123.067	    1.867000	 123.067	    0.000000	 123.067	    5.080000	 123.067	    3.150000	         	            	         	            
 131.520	    0.874000	 123.367	    1.868000	 123.367	    0.000000	 123.367	    5.090000	 123.367	    3.150000	         	            	         	            
 131.840	    0.854000	 123.667	    1.871000	 123.667	    0.000000	 123.667	    5.100000	 123.667	    3.150000	         	            	         	            
 132.160	    0.857000	 123.967	    1.875000	 123.967	    0.000000	 123.967	    5.110000	 123.967	    3.150000	         	            	         	            
 132.480	    0.865000	 124.267	    1.876000	 124.267	    0.000000	 124.267	    5.110000	 124.267	    3.150000	         	            	         	            
 132.800	    0.907000	 124.567	    1.878000	 124.567	    0.000000	 124.567	    5.130000	 124.567	    3.150000	         	            	         	            
 133.120	    0.914000	 124.867	    1.880000	 124.867	    0.000000	 124.867	    5.130000	 124.867	    3.150000	         	            	         	            
 133.440	    0.853000	 125.167	    1.880000	 125.167	    0.000000	 125.167	    5.140000	 125.167	    3.150000	         	            	         	            
 133.760	    0.851000	 125.467	    1.882000	 125.467	    0.000000	 125.467	    5.140000	 125.467	    3.150000	         	            	         	            
 134.080	    0.874000	 125.767	    1.882000	 125.767	    0.000000	 125.767	    5.140000	 125.767	    3.150000	         	            	         	            
 134.400	    0.905000	 126.067	    1.881000	 126.067	    0.000000	 126.067	    5.140000	 126.067	    3.150000	         	            	         	            
 134.720	    0.942000	 126.367	    1.880000	 126.367	    0.000000	 126.367	    5.140000	 126.367	    3.150000	         	            	         	            
 135.040	    0.916000	 126.667	    1.878000	 126.667	    0.000000	 126.667	    5.140000	 126.667	    3.150000	         	            	         	            
 135.360	    0.825000	 126.967	    1.874000	 126.967	    0.000000	 126.967	    5.130000	 126.967	    3.150000	         	            	         	            
 135.680	    0.862000	 127.267	    1.869000	 127.267	    0.000000	 127.267	    5.130000	 127.267	    3.150000	         	            	         	            
 136.000	    0.841000	 127.567	    1.864000	 127.567	    0.000000	 127.567	    5.110000	 127.567	    3.150000	         	            	         	            
 136.320	    0.851000	 127.867	    1.858000	 127.867	    0.000000	 127.867	    5.100000	 127.867	    3.150000	         	            	         	            
 136.640	    0.860000	 128.167	    1.854000	 128.167	    0.000000	 128.167	    5.090000	 128.167	    3.150000	         	            	         	            
 136.960	    0.824000	 128.467	    1.850000	 128.467	    0.000000	 128.467	    5.080000	 128.467	    3.150000	         	            	         	            
 137.280	    0.825000	 128.767	    1.846000	 128.767	    0.000000	 128.767	    5.080000	 128.767	    3.150000	         	            	         	            
 137.600	    0.839000	 129.067	    1.843000	 129.067	    0.000000	 129.067	    5.070000	 129.067	    3.150000	         	            	         	            
 137.920	    0.820000	 129.367	    1.842000	 129.367	    0.000000	 129.367	    5.070000	 129.367	    3.150000	         	            	         	            
 138.240	    0.856000	 129.667	    1.841000	 129.667	    0.000000	 129.667	    5.070000	 129.667	    3.150000	         	            	         	            
 138.560	    0.813000	 129.967	    1.840000	 129.967	    0.000000	 129.967	    5.060000	 129.967	    3.150000	         	            	         	            
 138.880	    0.805000	 130.267	    1.840000	 130.267	    0.000000	 130.267	    5.070000	 130.267	    3.150000	         	            	         	            
 139.200	    0.835000	 130.567	    1.840000	 130.567	    0.000000	 130.567	    5.060000	 130.567	    3.150000	         	            	         	            
 139.520	    0.786000	 130.867	    1.840000	 130.867	    0.000000	 130.867	    5.060000	 130.867	    3.150000	         	            	         	            
 139.840	    0.769000	 131.167	    1.840000	 131.167	    0.000000	 131.167	    5.060000	 131.167	    3.150000	         	            	         	            
 140.160	    0.700000	 131.467	    1.840000	 131.467	    0.000000	 131.467	    5.060000	 131.467	    3.150000	         	            	         	            
 140.480	    0.793000	 131.767	    1.840000	 131.767	    0.000000	 131.767	    5.060000	 131.767	    3.150000	         	            	         	            
 140.800	    0.785000	 132.067	    1.840000	 132.067	    0.000000	 132.067	    5.060000	 132.067	    3.150000	         	            	         	            
 141.120	    0.744000	 132.367	    1.839000	 132.367	    0.000000	 132.367	    5.060000	 132.367	    3.150000	         	            	         	            
 141.440	    0.820000	 132.667	    1.839000	 132.667	    0.000000	 132.667	    5.060000	 132.667	    3.150000	         	            	         	            
 141.760	    0.799000	 132.967	    1.839000	 132.967	    0.000000	 132.967	    5.060000	 132.967	    3.150000	         	            	         	            
 142.080	    0.803000	 133.267	    1.839000	 133.267	    0.000000	 133.267	    5.060000	 133.267	    3.150000	         	            	         	            
 142.400	    0.762000	 133.567	    1.839000	 133.567	    0.000000	 133.567	    5.050000	 133.567	    3.150000	         	            	         	            
 142.720	    0.734000	 133.867	    1.838000	 133.867	    0.000000	 133.867	    5.060000	 133.867	    3.150000	         	            	         	            
 143.040	    0.766000	 134.167	    1.839000	 134.167	    0.000000	 134.167	    5.060000	 134.167	    3.150000	         	            	         	            
 143.360	    0.750000	 134.467	    1.840000	 134.467	    0.000000	 134.467	    5.060000	 134.467	    3.150000	         	            	         	            
 143.680	    0.792000	 134.767	    1.840000	 134.767	    0.000000	 134.767	    5.060000	 134.767	    3.150000	         	            	         	            
 144.000	    0.795000	 135.067	    1.839000	 135.067	    0.000000	 135.067	    5.050000	 135.067	    3.150000	         	            	         	            
 144.320	    0.749000	 135.367	    1.838000	 135.367	    0.000000	 135.367	    5.050000	 135.367	    3.150000	         	            	         	            
 144.640	    0.797000	 135.667	    1.839000	 135.667	    0.000000	 135.667	    5.050000	 135.667	    3.150000	         	            	         	            
 144.960	    0.795000	 135.967	    1.838000	 135.967	    0.000000	 135.967	    5.050000	 135.967	    3.150000	         	            	         	            
 145.280	    0.793000	 136.267	    1.837000	 136.267	    0.000000	 136.267	    5.050000	 136.267	    3.150000	         	            	         	            
 145.600	    0.831000	 136.567	    1.837000	 136.567	    0.000000	 136.567	    5.050000	 136.567	    3.150000	         	            	         	            
 145.920	    0.774000	 136.867	    1.838000	 136.867	    0.000000	 136.867	    5.050000	 136.867	    3.150000	         	            	         	            
 146.240	    0.745000	 137.167	    1.834000	 137.167	    0.000000	 137.167	    5.050000	 137.167	    3.150000	         	            	         	            
 146.560	    0.742000	 137.467	    1.834000	 137.467	    0.000000	 137.467	    5.050000	 137.467	    3.150000	         	            	         	            
 146.880	    0.777000	 137.767	    1.832000	 137.767	    0.000000	 137.767	    5.050000	 137.767	    3.150000	         	            	         	            
 147.200	    0.831000	 138.067	    1.830000	 138.067	    0.000000	 138.067	    5.050000	 138.067	    3.150000	         	            	         	            
 147.520	    0.712000	 138.367	    1.830000	 138.367	    0.000000	 138.367	    5.050000	 138.367	    3.150000	         	            	         	            
 147.840	    0.797000	 138.667	    1.829000	 138.667	    0.000000	 138.667	    5.050000	 138.667	    3.150000	         	            	         	            
 148.160	    0.813000	 138.967	    1.827000	 138.967	    0.000000	 138.967	    5.050000	 138.967	    3.150000	         	            	         	            
 148.480	    0.773000	 139.267	    1.825000	 139.267	    0.000000	 139.267	    5.050000	 139.267	    3.150000	         	            	         	            
 148.800	    0.777000	 139.567	    1.822000	 139.567	    0.000000	 139.567	    5.050000	 139.567	    3.150000	         	            	         	            
 149.120	    0.784000	 139.867	    1.826000	 139.867	    0.000000	 139.867	    5.050000	 139.867	    3.150000	         	            	         	            
 149.440	    0.795000	 140.167	    1.825000	 140.167	    0.000000	 140.167	    5.050000	 140.167	    3.150000	         	            	         	            
 149.760	    0.786000	 140.467	    1.826000	 140.467	    0.000000	 140.467	    5.050000	 140.467	    3.150000	         	            	         	            
 150.080	    0.761000	 140.767	    1.824000	 140.767	    0.000000	 140.767	    5.050000	 140.767	    3.150000	         	            	         	            
 150.400	    0.840000	 141.067	    1.825000	 141.067	    0.000000	 141.067	    5.050000	 141.067	    3.150000	         	            	         	            
 150.720	    0.809000	 141.367	    1.825000	 141.367	    0.000000	 141.367	    5.050000	 141.367	    3.150000	         	            	         	            
 151.040	    0.832000	 141.667	    1.825000	 141.667	    0.000000	 141.667	    5.050000	 141.667	    3.150000	         	            	         	            
 151.360	    0.798000	 141.967	    1.824000	 141.967	    0.000000	 141.967	    5.050000	 141.967	    3.150000	         	            	         	            
 151.680	    0.833000	 142.267	    1.824000	 142.267	    0.000000	 142.267	    5.050000	 142.267	    3.150000	         	            	         	            
 152.000	    0.788000	 142.567	    1.824000	 142.567	    0.000000	 142.567	    5.050000	 142.567	    3.150000	         	            	         	            
 152.320	    0.807000	 142.867	    1.826000	 142.867	    0.000000	 142.867	    5.050000	 142.867	    3.150000	         	            	         	            
 152.640	    0.800000	 143.167	    1.825000	 143.167	    0.000000	 143.167	    5.050000	 143.167	    3.150000	         	            	         	            
 152.960	    0.776000	 143.467	    1.825000	 143.467	    0.000000	 143.467	    5.050000	 143.467	    3.150000	         	            	         	            
 153.280	    0.833000	 143.767	    1.825000	 143.767	    0.000000	 143.767	    5.050000	 143.767	    3.150000	         	            	         	            
 153.600	    0.866000	 144.067	    1.825000	 144.067	    0.000000	 144.067	    5.050000	 144.067	    3.150000	         	            	         	            
 153.920	    0.803000	 144.367	    1.826000	 144.367	    0.000000	 144.367	    5.050000	 144.367	    3.150000	         	            	         	            
 154.240	    0.814000	 144.667	    1.826000	 144.667	    0.000000	 144.667	    5.050000	 144.667	    3.150000	         	            	         	            
 154.560	    0.804000	 144.967	    1.827000	 144.967	    0.000000	 144.967	    5.050000	 144.967	    3.150000	         	            	         	            
 154.880	    0.861000	 145.267	    1.827000	 145.267	    0.000000	 145.267	    5.050000	 145.267	    3.150000	         	            	         	            
 155.200	    0.828000	 145.567	    1.828000	 145.567	    0.000000	 145.567	    5.050000	 145.567	    3.150000	         	            	         	            
 155.520	    0.858000	 145.867	    1.828000	 145.867	    0.000000	 145.867	    5.050000	 145.867	    3.150000	         	            	         	            
 155.840	    0.817000	 146.167	    1.828000	 146.167	    0.000000	 146.167	    5.050000	 146.167	    3.150000	         	            	         	            
 156.160	    0.837000	 146.467	    1.827000	 146.467	    0.000000	 146.467	    5.050000	 146.467	    3.150000	         	            	         	            
 156.480	    0.845000	 146.767	    1.828000	 146.767	    0.000000	 146.767	    5.050000	 146.767	    3.150000	         	            	         	            
 156.800	    0.807000	 147.067	    1.830000	 147.067	    0.000000	 147.067	    5.050000	 147.067	    3.150000	         	            	         	            
 157.120	    0.796000	 147.367	    1.829000	 147.367	    0.000000	 147.367	    5.050000	 147.367	    3.150000	         	            	         	            
 157.440	    0.814000	 147.667	    1.829000	 147.667	    0.000000	 147.667	    5.050000	 147.667	    3.150000	         	            	         	            
 157.760	    0.797000	 147.967	    1.829000	 147.967	    0.000000	 147.967	    5.050000	 147.967	    3.150000	         	            	         	            
 158.080	    0.815000	 148.267	    1.830000	 148.267	    0.000000	 148.267	    5.050000	 148.267	    3.150000	         	            	         	            
 158.400	    0.801000	 148.567	    1.830000	 148.567	    0.000000	 148.567	    5.050000	 148.567	    3.150000	         	            	         	            
 158.720	    0.811000	 148.867	    1.830000	 148.867	    0.000000	 148.867	    5.050000	 148.867	    3.150000	         	            	         	            
 159.040	    0.807000	 149.167	    1.830000	 149.167	    0.000000	 149.167	    5.050000	 149.167	    3.150000	         	            	         	            
 159.360	    0.875000	 149.467	    1.832000	 149.467	    0.000000	 149.467	    5.050000	 149.467	    3.150000	         	            	         	            
 159.680	    0.831000	 149.767	    1.832000	 149.767	    0.000000	 149.767	    5.050000	 149.767	    3.150000	         	            	         	            
 160.000	    0.812000	 150.067	    1.832000	 150.067	    0.000000	 150.067	    5.050000	 150.067	    3.150000	         	            	         	            
 160.320	    0.849000	 150.367	    1.833000	 150.367	    0.000000	 150.367	    5.050000	 150.367	    3.150000	         	            	         	            
 160.640	    0.825000	 150.667	    1.834000	 150.667	    0.000000	 150.667	    5.040000	 150.667	    3.150000	         	            	         	            
 160.960	    0.834000	 150.967	    1.833000	 150.967	    0.000000	 150.967	    5.040000	 150.967	    3.150000	         	            	         	            
 161.280	    0.838000	 151.267	    1.833000	 151.267	    0.000000	 151.267	    5.040000	 151.267	    3.150000	         	            	         	            
 161.600	    0.884000	 151.567	    1.833000	 151.567	    0.000000	 151.567	    5.040000	 151.567	    3.150000	         	            	         	            
 161.920	    0.874000	 151.867	    1.834000	 151.867	    0.000000	 151.867	    5.040000	 151.867	    3.150000	         	            	         	            
 162.240	    0.875000	 152.167	    1.834000	 152.167	    0.000000	 152.167	    5.040000	 152.167	    3.150000	         	            	         	            
 162.560	    0.913000	 152.467	    1.835000	 152.467	    0.000000	 152.467	    5.040000	 152.467	    3.150000	         	            	         	            
 162.880	    0.828000	 152.767	    1.834000	 152.767	    0.000000	 152.767	    5.040000	 152.767	    3.150000	         	            	         	            
 163.200	    0.786000	 153.067	    1.836000	 153.067	    0.000000	 153.067	    5.040000	 153.067	    3.150000	         	            	         	            
 163.520	    0.844000	 153.367	    1.837000	 153.367	    0.000000	 153.367	    5.040000	 153.367	    3.150000	         	            	         	            
 163.840	    0.816000	 153.667	    1.837000	 153.667	    0.000000	 153.667	    5.040000	 153.667	    3.150000	         	            	         	            
 164.160	    0.707000	 153.967	    1.836000	 153.967	    0.000000	 153.967	    5.040000	 153.967	    3.150000	         	            	         	            
 164.480	    0.743000	 154.267	    1.836000	 154.267	    0.100000	 154.267	    5.040000	 154.267	    3.150000	         	            	         	            
 164.800	    0.792000	 154.567	    1.837000	 154.567	    0.100000	 154.567	    5.050000	 154.567	    3.150000	         	            	         	            
 165.120	    0.765000	 154.867	    1.836000	 154.867	    0.200000	 154.867	    5.040000	 154.867	    3.150000	         	            	         	            
 165.440	    0.763000	 155.167	    1.836000	 155.167	    0.300000	 155.167	    5.050000	 155.167	    3.150000	         	            	         	            
 165.760	    0.715000	 155.467	    1.837000	 155.467	    0.400000	 155.467	    5.040000	 155.467	    3.150000	         	            	         	            
 166.080	    0.758000	 155.767	    1.836000	 155.767	    0.400000	 155.767	    5.040000	 155.767	    3.150000	         	            	         	            
 166.400	    0.736000	 156.067	    1.837000	 156.067	    0.500000	 156.067	    5.040000	 156.067	    3.150000	         	            	         	            
 166.720	    0.719000	 156.367	    1.836000	 156.367	    0.600000	 156.367	    5.040000	 156.367	    3.150000	         	            	         	            
 167.040	    0.705000	 156.667	    1.837000	 156.667	    0.700000	 156.667	    5.040000	 156.667	    3.150000	         	            	         	            
 167.360	    0.737000	 156.967	    1.837000	 156.967	    0.700000	 156.967	    5.040000	 156.967	    3.150000	         	            	         	            
 167.680	    0.645000	 157.267	    1.836000	 157.267	    0.800000	 157.267	    5.040000	 157.267	    3.150000	         	            	         	            
 168.000	    0.715000	 157.567	    1.836000	 157.567	    0.900000	 157.567	    5.040000	 157.567	    3.150000	         	            	         	            
 168.320	    0.771000	 157.867	    1.835000	 157.867	    1.000000	 157.867	    5.040000	 157.867	    3.150000	         	            	         	            
 168.640	    0.869000	 158.167	    1.837000	 158.167	    1.000000	 158.167	    5.040000	 158.167	    3.150000	         	            	         	            
 168.960	    0.928000	 158.467	    1.837000	 158.467	    1.100000	 158.467	    5.040000	 158.467	    3.150000	         	            	         	            
 169.280	    0.962000	 158.767	    1.836000	 158.767	    1.200000	 158.767	    5.040000	 158.767	    3.150000	         	            	         	            
 169.600	    0.975000	 159.067	    1.836000	 159.067	    1.300000	 159.067	    5.040000	 159.067	    3.150000	         	            	         	            
 169.920	    0.949000	 159.367	    1.835000	 159.367	    1.300000	 159.367	    5.040000	 159.367	    3.150000	         	            	         	            
 170.240	    0.872000	 159.667	    1.835000	 159.667	    1.400000	 159.667	    5.040000	 159.667	    3.150000	         	            	         	            
 170.560	    0.823000	 159.967	    1.835000	 159.967	    1.500000	 159.967	    5.040000	 159.967	    3.150000	         	            	         	            
 170.880	    0.815000	 160.267	    1.835000	 160.267	    1.600000	 160.267	    5.040000	 160.267	    3.150000	         	            	         	            
 171.200	    0.755000	 160.567	    1.835000	 160.567	    1.600000	 160.567	    5.040000	 160.567	    3.150000	         	            	         	            
 171.520	    0.764000	 160.867	    1.834000	 160.867	    1.700000	 160.867	    5.040000	 160.867	    3.150000	         	            	         	            
 171.840	    0.729000	 161.167	    1.835000	 161.167	    1.800000	 161.167	    5.030000	 161.167	    3.150000	         	            	         	            
 172.160	    0.719000	 161.467	    1.836000	 161.467	    1.900000	 161.467	    5.040000	 161.467	    3.150000	         	            	         	            
 172.480	    0.713000	 161.767	    1.836000	 161.767	    1.900000	 161.767	    5.040000	 161.767	    3.150000	         	            	         	            
 172.800	    0.739000	 162.067	    1.836000	 162.067	    2.000000	 162.067	    5.040000	 162.067	    3.150000	         	            	         	            
 173.120	    0.727000	 162.367	    1.838000	 162.367	    2.100000	 162.367	    5.040000	 162.367	    3.150000	         	            	         	            
 173.440	    0.752000	 162.667	    1.837000	 162.667	    2.200000	 162.667	    5.040000	 162.667	    3.150000	         	            	         	            
 173.760	    0.756000	 162.967	    1.835000	 162.967	    2.200000	 162.967	    5.040000	 162.967	    3.150000	         	            	         	            
 174.080	    0.837000	 163.267	    1.833000	 163.267	    2.300000	 163.267	    5.040000	 163.267	    3.150000	         	            	         	            
 174.400	    0.788000	 163.567	    1.833000	 163.567	    2.400000	 163.567	    5.040000	 163.567	    3.150000	         	            	         	            
 174.720	    0.842000	 163.867	    1.832000	 163.867	    2.500000	 163.867	    5.040000	 163.867	    3.150000	         	            	         	            
 175.040	    0.821000	 164.167	    1.830000	 164.167	    2.500000	 164.167	    5.040000	 164.167	    3.150000	         	            	         	            
 175.360	    0.912000	 164.467	    1.827000	 164.467	    2.600000	 164.467	    5.040000	 164.467	    3.150000	         	            	         	            
 175.680	    1.023000	 164.767	    1.827000	 164.767	    2.700000	 164.767	    5.040000	 164.767	    3.150000	         	            	         	            
 176.000	    1.043000	 165.067	    1.827000	 165.067	    2.800000	 165.067	    5.040000	 165.067	    3.150000	         	            	         	            
 176.320	    1.032000	 165.367	    1.823000	 165.367	    2.800000	 165.367	    5.040000	 165.367	    3.150000	         	            	         	            
 176.640	    1.119000	 165.667	    1.826000	 165.667	    2.900000	 165.667	    5.040000	 165.667	    3.150000	         	            	         	            
 176.960	    1.061000	 165.967	    1.831000	 165.967	    3.000000	 165.967	    5.040000	 165.967	    3.150000	         	            	         	            
 177.280	    1.018000	 166.267	    1.839000	 166.267	    3.100000	 166.267	    5.030000	 166.267	    3.150000	         	            	         	            
 177.600	    0.984000	 166.567	    1.857000	 166.567	    3.100000	 166.567	    5.030000	 166.567	    3.150000	         	            	         	            
 177.920	    0.977000	 166.867	    1.883000	 166.867	    3.200000	 166.867	    5.020000	 166.867	    3.150000	         	            	         	            
 178.240	    0.969000	 167.167	    1.921000	 167.167	    3.300000	 167.167	    5.010000	 167.167	    3.150000	         	            	         	            
 178.560	    0.945000	 167.467	    1.969000	 167.467	    3.400000	 167.467	    5.000000	 167.467	    3.150000	         	            	         	            
 178.880	    0.943000	 167.767	    2.017000	 167.767	    3.400000	 167.767	    4.990000	 167.767	    3.150000	         	            	         	            
 179.200	    0.933000	 168.067	    2.086000	 168.067	    3.500000	 168.067	    4.990000	 168.067	    3.150000	         	            	         	            
 179.520	    0.886000	 168.367	    2.158000	 168.367	    3.600000	 168.367	    4.990000	 168.367	    3.150000	         	            	         	            
 179.840	    0.948000	 168.667	    2.234000	 168.667	    3.700000	 168.667	    4.990000	 168.667	    3.150000	         	            	         	            
 180.160	    0.901000	 168.967	    2.302000	 168.967	    3.700000	 168.967	    5.000000	 168.967	    3.150000	         	            	         	            
 180.480	    0.935000	 169.267	    2.349000	 169.267	    3.800000	 169.267	    5.000000	 169.267	    3.150000	         	            	         	            
 180.800	    0.951000	 169.567	    2.363000	 169.567	    3.900000	 169.567	    5.010000	 169.567	    3.150000	         	            	         	            
 181.120	    0.924000	 169.867	    2.343000	 169.867	    3.900000	 169.867	    5.010000	 169.867	    3.150000	         	            	         	            
 181.440	    0.963000	 170.167	    2.300000	 170.167	    4.000000	 170.167	    5.010000	 170.167	    3.150000	         	            	         	            
 181.760	    0.921000	 170.467	    2.253000	 170.467	    4.100000	 170.467	    5.010000	 170.467	    3.150000	         	            	         	            
 182.080	    0.961000	 170.767	    2.214000	 170.767	    4.200000	 170.767	    5.000000	 170.767	    3.150000	         	            	         	            
 182.400	    0.991000	 171.067	    2.190000	 171.067	    4.200000	 171.067	    5.000000	 171.067	    3.150000	         	            	         	            
 182.720	    1.002000	 171.367	    2.175000	 171.367	    4.300000	 171.367	    5.000000	 171.367	    3.150000	         	            	         	            
 183.040	    1.029000	 171.667	    2.166000	 171.667	    4.400000	 171.667	    4.990000	 171.667	    3.150000	         	            	         	            
 183.360	    1.056000	 171.967	    2.159000	 171.967	    4.500000	 171.967	    4.990000	 171.967	    3.150000	         	            	         	            
 183.680	    1.057000	 172.267	    2.152000	 172.267	    4.500000	 172.267	    4.990000	 172.267	    3.150000	         	            	         	            
 184.000	    1.143000	 172.567	    2.145000	 172.567	    4.600000	 172.567	    4.980000	 172.567	    3.150000	         	            	         	            
 184.320	    1.187000	 172.867	    2.142000	 172.867	    4.700000	 172.867	    4.980000	 172.867	    3.150000	         	            	         	            
 184.640	    1.173000	 173.167	    2.142000	 173.167	    4.800000	 173.167	    4.980000	 173.167	    3.150000	         	            	         	            
 184.960	    1.126000	 173.467	    2.149000	 173.467	    4.800000	 173.467	    4.980000	 173.467	    3.150000	         	            	         	            
 185.280	    1.175000	 173.767	    2.159000	 173.767	    4.900000	 173.767	    4.990000	 173.767	    3.150000	         	            	         	            
 185.600	    1.208000	 174.067	    2.173000	 174.067	    5.000000	 174.067	    4.990000	 174.067	    3.150000	         	            	         	            
 185.920	    1.216000	 174.367	    2.189000	 174.367	    5.100000	 174.367	    5.000000	 174.367	    3.150000	         	            	         	            
 186.240	    1.242000	 174.667	    2.208000	 174.667	    5.100000	 174.667	    5.000000	 174.667	    3.150000	         	            	         	            
 186.560	    1.254000	 174.967	    2.228000	 174.967	    5.200000	 174.967	    5.020000	 174.967	    3.150000	         	            	         	            
 186.880	    1.311000	 175.267	    2.245000	 175.267	    5.300000	 175.267	    5.020000	 175.267	    3.150000	         	            	         	            
 187.200	    1.320000	 175.567	    2.264000	 175.567	    5.400000	 175.567	    5.040000	 175.567	    3.150000	         	            	         	            
 187.520	    1.383000	 175.867	    2.282000	 175.867	    5.400000	 175.867	    5.050000	 175.867	    3.150000	         	            	         	            
 187.840	    1.395000	 176.167	    2.297000	 176.167	    5.500000	 176.167	    5.050000	 176.167	    3.150000	         	            	         	            
 188.160	    1.430000	 176.467	    2.310000	 176.467	    5.600000	 176.467	    5.050000	 176.467	    3.150000	         	            	         	            
 188.480	    1.361000	 176.767	    2.323000	 176.767	    5.700000	 176.767	    5.050000	 176.767	    3.150000	         	            	         	            
 188.800	    1.490000	 177.067	    2.333000	 177.067	    5.700000	 177.067	    5.050000	 177.067	    3.150000	         	            	         	            
 189.120	    1.461000	 177.367	    2.343000	 177.367	    5.800000	 177.367	    5.040000	 177.367	    3.150000	         	            	         	            
 189.440	    1.556000	 177.667	    2.353000	 177.667	    5.900000	 177.667	    5.040000	 177.667	    3.150000	         	            	         	            
 189.760	    1.559000	 177.967	    2.365000	 177.967	    6.000000	 177.967	    5.030000	 177.967	    3.150000	         	            	         	            
 190.080	    1.662000	 178.267	    2.376000	 178.267	    6.000000	 178.267	    5.020000	 178.267	    3.150000	         	            	         	            
 190.400	    1.633000	 178.567	    2.387000	 178.567	    6.100000	 178.567	    5.020000	 178.567	    3.150000	         	            	         	            
 190.720	    1.702000	 178.867	    2.398000	 178.867	    6.200000	 178.867	    5.010000	 178.867	    3.150000	         	            	         	            
 191.040	    1.708000	 179.167	    2.412000	 179.167	    6.300000	 179.167	    5.010000	 179.167	    3.150000	         	            	         	            
 191.360	    1.761000	 179.467	    2.422000	 179.467	    6.300000	 179.467	    5.010000	 179.467	    3.150000	         	            	         	            
 191.680	    1.833000	 179.767	    2.435000	 179.767	    6.400000	 179.767	    5.000000	 179.767	    3.150000	         	            	         	            
 192.000	    1.876000	 180.067	    2.447000	 180.067	    6.500000	 180.067	    4.990000	 180.067	    3.150000	         	            	         	            
 192.320	    1.987000	 180.367	    2.459000	 180.367	    6.600000	 180.367	    4.990000	 180.367	    3.150000	         	            	         	            
 192.640	    1.976000	 180.667	    2.471000	 180.667	    6.600000	 180.667	    4.990000	 180.667	    3.150000	         	            	         	            
 192.960	    2.005000	 180.967	    2.484000	 180.967	    6.700000	 180.967	    4.990000	 180.967	    3.150000	         	            	         	            
 193.280	    2.076000	 181.267	    2.496000	 181.267	    6.800000	 181.267	    4.990000	 181.267	    3.150000	         	            	         	            
 193.600	    2.170000	 181.567	    2.509000	 181.567	    6.900000	 181.567	    4.990000	 181.567	    3.150000	         	            	         	            
 193.920	    2.219000	 181.867	    2.521000	 181.867	    6.900000	 181.867	    4.990000	 181.867	    3.150000	         	            	         	            
 194.240	    2.324000	 182.167	    2.535000	 182.167	    7.000000	 182.167	    4.990000	 182.167	    3.150000	         	            	         	            
 194.560	    2.416000	 182.467	    2.549000	 182.467	    7.100000	 182.467	    4.990000	 182.467	    3.150000	         	            	         	            
 194.880	    2.453000	 182.767	    2.563000	 182.767	    7.200000	 182.767	    4.990000	 182.767	    3.150000	         	            	         	            
 195.200	    2.435000	 183.067	    2.577000	 183.067	    7.200000	 183.067	    4.990000	 183.067	    3.150000	         	            	         	            
 195.520	    2.579000	 183.367	    2.590000	 183.367	    7.300000	 183.367	    4.990000	 183.367	    3.150000	         	            	         	            
 195.840	    2.640000	 183.667	    2.603000	 183.667	    7.400000	 183.667	    4.990000	 183.667	    3.150000	         	            	         	            
 196.160	    2.820000	 183.967	    2.618000	 183.967	    7.500000	 183.967	    4.990000	 183.967	    3.150000	         	            	         	            
 196.480	    2.885000	 184.267	    2.632000	 184.267	    7.500000	 184.267	    4.990000	 184.267	    3.150000	         	            	         	            
 196.800	    2.923000	 184.567	    2.645000	 184.567	    7.600000	 184.567	    4.990000	 184.567	    3.150000	         	            	         	            
 197.120	    2.960000	 184.867	    2.660000	 184.867	    7.700000	 184.867	    4.990000	 184.867	    3.150000	         	            	         	            
 197.440	    3.076000	 185.167	    2.672000	 185.167	    7.800000	 185.167	    4.990000	 185.167	    3.150000	         	            	         	            
 197.760	    3.135000	 185.467	    2.685000	 185.467	    7.800000	 185.467	    4.990000	 185.467	    3.150000	         	            	         	            
 198.080	    3.220000	 185.767	    2.696000	 185.767	    7.900000	 185.767	    4.990000	 185.767	    3.150000	         	            	         	            
 198.400	    3.369000	 186.067	    2.709000	 186.067	    8.000000	 186.067	    4.990000	 186.067	    3.150000	         	            	         	            
 198.720	    3.435000	 186.367	    2.722000	 186.367	    8.100000	 186.367	    4.990000	 186.367	    3.150000	         	            	         	            
 199.040	    3.486000	 186.667	    2.737000	 186.667	    8.100000	 186.667	    4.990000	 186.667	    3.150000	         	            	         	            
 199.360	    3.559000	 186.967	    2.749000	 186.967	    8.200000	 186.967	    4.990000	 186.967	    3.150000	         	            	         	            
 199.680	    3.623000	 187.267	    2.762000	 187.267	    8.300000	 187.267	    4.990000	 187.267	    3.150000	         	            	         	            
 200.000	    3.735000	 187.567	    2.774000	 187.567	    8.400000	 187.567	    4.990000	 187.567	    3.150000	         	            	         	            
